РК;Аптека;Код АП;Товар;Штрих;Серия;срок годности;Номер;Дата;Дата ввода КИЗа;Статус;SGTIN;Код ошибки;Ошибка;Схема;Номер поставщика;Дата поставщика;Поставщик;Ошибка КИЗа;Задвоение;Интернет-заказ;Продажа;GSPO;Комментарий ГСПО;Уникальный код;MD аптеки;MD поставщика;Start;PUT;VER;Size;ГИС МТ
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 0460398801320680F24K48FB82J ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; 01DBABB7-A3FE-41F1-8816-60F15A2630D5 ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 0460398801320610FJ5K52L31JE ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; 06902A04-7279-4829-8AA6-6707B3074620 ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 0460398801320670F25K58C7724 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; DA49C000-1ACF-46D5-9C1F-767C604D1C3C ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 04603988013206H0F55K55H7H5E ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; 43D4C6AB-DB78-463C-BF92-77796FE75A0C ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 04603988013206F0F25K5747F2C ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; A4C4E821-44D1-4E0D-83FB-898BD3041E05 ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 04603988013206F0FK5K536GFK0 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; CEE0EFF9-50C9-4B2F-8516-7067033062C0 ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 04603988013206F0FE5K56HCFEC ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; 0C942866-D865-4754-9681-8C4C2CA3DB67 ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 04603988013206C0FL5K5C1ACLA ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; 7FE3EAE0-FF34-40DB-BF83-9029B689C1EC ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 04603988013206H0FL5K56D6HL2 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; DAAEA7BF-F090-40FB-95DC-B01835BABA10 ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 0460398801320600F25K589802C ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; 2A4C7642-D106-41FA-ACC2-B76CC9AB79F2 ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 04603988013206D0F45K5765D4K ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; 3D73BFB7-7192-4DFC-8247-BE6CA391EBEA ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 0460398801320650F34K48HI535 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; D626F37D-A0DA-4FA8-9F8D-C65DB744581D ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 0460398801320690FH5K56C69HI ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; 8C82039F-C19C-43DF-983D-CEF924E7D66D ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 0460398801320690F85K5D8898K ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; DA856241-4660-4DF9-B979-D1225E716250 ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 04603988013206J0FE5K53G8JEK ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; 9B5A295D-65B4-4296-B1CA-D8A4F44F237F ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 0460398801320610F85K577H188 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; D5FB6EF2-5313-413F-9360-E0FDFFD1A315 ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 0460398801320640FL4K48G54L5 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; 4B41965F-C9D0-4D70-851D-F1C4EE689975 ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 04603988013206E0FF4K48H9EFH ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; FEC0FECF-022A-4EDE-8E6E-F2FD9F8D263F ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Ярославль_ООО ""Ригла"" "; ярсАпт25211 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002113215324 ; 11223 ;01.11.2028; 69211/ПН-00011166 ;08.10.2024;08.10.2024; HOLD ; 0460398801320610FL4K48GK1LE ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01751812 ;07.10.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 70 ;уведомление 601 есть, но в этом уведомлении нет нужного SGTIN; EB25881B-ADB0-4C94-BAB0-FDCCD5A59A2F ; 00000000462138 ; 00000000177965 ; 2024-10-11 05:07:17.050 ; 69A-25211SRV.apt.rigla.ru,8703 -d Rigla_25211 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Тверь_ООО ""Ригла"" "; ярсАпт25217 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002173136362 ; 11223 ;01.11.2028; 69217/ПН-00009562 ;30.09.2024;30.09.2024; HOLD ; 0460398801320670F75K55BA772 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01687363 ;27.09.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 88 ;уведомление 601 содержит SSCC а не SGTIN; F856C2BE-1B8B-4D4E-AE07-BFF06BC770EA ; 00000000496582 ; 00000000177965 ; 2024-10-11 04:52:42.110 ; 69A-25217SRV.apt.rigla.ru,8703 -d Rigla_25217 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Тверь_ООО ""Ригла"" "; ярсАпт25217 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002173136362 ; 11223 ;01.11.2028; 69217/ПН-00009562 ;30.09.2024;30.09.2024; HOLD ; 046039880132066F3KKFK5146K8 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01687363 ;27.09.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 88 ;уведомление 601 содержит SSCC а не SGTIN; B0323899-3593-4AD3-9805-1EE2BC436AE8 ; 00000000496582 ; 00000000177965 ; 2024-10-11 04:52:42.110 ; 69A-25217SRV.apt.rigla.ru,8703 -d Rigla_25217 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Тверь_ООО ""Ригла"" "; ярсАпт25217 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002173136362 ; 11223 ;01.11.2028; 69217/ПН-00009562 ;30.09.2024;30.09.2024; HOLD ; 04603988013206K0FA4K48FEKA0 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01687363 ;27.09.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 88 ;уведомление 601 содержит SSCC а не SGTIN; BFD8D9B0-B93F-4E6E-BBAC-242788482948 ; 00000000496582 ; 00000000177965 ; 2024-10-11 04:52:42.110 ; 69A-25217SRV.apt.rigla.ru,8703 -d Rigla_25217 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Тверь_ООО ""Ригла"" "; ярсАпт25217 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002173136362 ; 11223 ;01.11.2028; 69217/ПН-00009562 ;30.09.2024;30.09.2024; HOLD ; 04603988013206I0FJ5K51AGIJA ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01687363 ;27.09.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 88 ;уведомление 601 содержит SSCC а не SGTIN; 86A6BDD9-14CA-40A8-B6A4-2DC90972966D ; 00000000496582 ; 00000000177965 ; 2024-10-11 04:52:42.110 ; 69A-25217SRV.apt.rigla.ru,8703 -d Rigla_25217 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Тверь_ООО ""Ригла"" "; ярсАпт25217 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002173136362 ; 11223 ;01.11.2028; 69217/ПН-00009562 ;30.09.2024;30.09.2024; HOLD ; 04603988013206B0FE5K5E5FBEK ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01687363 ;27.09.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 88 ;уведомление 601 содержит SSCC а не SGTIN; 43259665-5C5B-46B3-A194-85363660ED87 ; 00000000496582 ; 00000000177965 ; 2024-10-11 04:52:42.110 ; 69A-25217SRV.apt.rigla.ru,8703 -d Rigla_25217 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Тверь_ООО ""Ригла"" "; ярсАпт25217 ; 49977 ; Калия перманганат Реневал пор. 5г ; 2002173136362 ; 11223 ;01.11.2028; 69217/ПН-00009562 ;30.09.2024;30.09.2024; HOLD ; 04603988013206J0F05K598GJ00 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; ЯРС01687363 ;27.09.2024; Пульс Ярославль, ООО ; OK ; OK ; NULL ; OK ; 88 ;уведомление 601 содержит SSCC а не SGTIN; 035C55D1-A060-41F4-A61A-959F648FBA77 ; 00000000496582 ; 00000000177965 ; 2024-10-11 04:52:42.110 ; 69A-25217SRV.apt.rigla.ru,8703 -d Rigla_25217 -U sa -P efarma2 ; 29 ; ЛС ; NULL
